1528990620,6386.890137,6386.899902,6386.890137,6386.890137,0.891205
1528990680,6386.899902,6400.000000,6386.899902,6396.919922,46.611450
1528990740,6396.919922,6399.839844,6396.919922,6399.839844,3.110155
1528990800,6394.979980,6399.839844,6399.839844,6394.979980,9.177651
1528990860,6392.000000,6404.140137,6392.009766,6397.759766,21.450848
1528990920,6393.379883,6396.149902,6396.140137,6393.379883,9.050262
1528990980,6385.490234,6393.189941,6392.009766,6386.910156,26.513454
1528991040,6380.729980,6386.899902,6386.899902,6380.740234,4.143011
1528991100,6380.729980,6380.740234,6380.740234,6380.740234,8.154960
1528991160,6380.729980,6380.740234,6380.740234,6380.740234,1.658512
1528991220,6380.729980,6383.060059,6380.740234,6383.060059,6.524900
1528991280,6380.729980,6383.049805,6383.049805,6380.729980,3.920363
1528991340,6362.500000,6380.729980,6380.729980,6362.500000,22.295641
1528991400,6310.000000,6361.229980,6361.229980,6310.009766,113.740021
1528991460,6310.009766,6355.299805,6310.009766,6344.000000,169.783340
1528991520,6338.959961,6340.029785,6340.029785,6338.970215,48.802872
1528991580,6333.000000,6341.049805,6338.970215,6341.049805,8.134391
1528991640,6341.049805,6353.279785,6341.049805,6349.970215,18.256426
1528991700,6349.970215,6359.000000,6349.970215,6359.000000,2.030847
1528991760,6352.459961,6359.000000,6359.000000,6352.459961,3.856421
1528991820,6349.640137,6349.649902,6349.640137,6349.649902,1.199097
1528991880,6339.700195,6349.649902,6349.649902,6339.709961,74.110733
1528991940,6333.049805,6340.000000,6339.700195,6340.000000,11.316361
1528992000,6339.990234,6359.970215,6340.000000,6359.970215,7.054026
1528992060,6359.990234,6367.779785,6359.990234,6367.779785,4.555514
1528992120,6358.149902,6369.919922,6367.779785,6358.629883,4.886504
1528992180,6354.810059,6363.040039,6359.109863,6354.810059,4.995988
1528992240,6359.259766,6364.520020,6359.270020,6364.509766,2.184277
1528992300,6364.509766,6368.359863,6364.520020,6364.540039,7.843016
1528992360,6364.529785,6364.540039,6364.529785,6364.529785,2.159121
1528992420,6364.540039,6373.000000,6364.540039,6365.000000,6.711786
1528992480,6360.939941,6374.419922,6365.009766,6366.419922,9.924629
1528992540,6360.000000,6366.419922,6366.419922,6360.529785,2.763241
1528992600,6360.529785,6361.000000,6360.529785,6360.990234,5.668684
1528992660,6360.000000,6361.000000,6360.990234,6360.009766,5.421281
1528992720,6353.939941,6360.009766,6360.009766,6353.939941,16.805435
1528992780,6353.750000,6367.879883,6353.759766,6367.879883,11.774527
1528992840,6369.419922,6373.000000,6369.419922,6370.020020,9.441707
1528992900,6370.009766,6370.009766,6370.009766,6370.009766,1.752300
1528992960,6370.000000,6371.350098,6370.009766,6370.000000,4.173575
1528993020,6370.000000,6370.009766,6370.009766,6370.009766,1.398500
1528993080,6370.009766,6375.000000,6370.009766,6374.990234,3.566900
1528993140,6375.000000,6380.000000,6375.000000,6379.990234,3.906139
1528993200,6374.990234,6379.990234,6379.990234,6375.000000,1.543387
1528993260,6374.000000,6377.700195,6374.000000,6374.000000,3.084470
